Order ID,Order Date,Order Priority,Order Quantity,Discount,Ship Mode,Unit Price,Shipping Cost,Customer Name,Customer State,Zip Code,Region,Customer Segment,Product Category,Product Sub-Category,Product Name,Product Container,Product Base Margin
6980,2/19/2017,Not Specified,18,0.05,Regular Air,7.3,7.72,Ralph Knight,New Jersey,7981,East,Consumer,Office Supplies,Binders and Binder Accessories,"Angle-D Binders with Locking Rings, Label Holders",Small Box,0.38
6982,11/16/2018,Not Specified,32,0,Express Air,39.48,1.99,Dorothy Wardle,Delaware,19701,East,Corporate,Technology,Computer Peripherals,"80 Minute CD-R Spindle, 100/Pack - Staples",Small Pack,0.54
6982,11/16/2018,Not Specified,5,0.09,Delivery Truck,100.98,57.38,Dorothy Wardle,Delaware,19701,East,Corporate,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled",Jumbo Box,0.78
6982,11/16/2018,Not Specified,41,0.04,Regular Air,19.98,10.49,Dorothy Wardle,Delaware,19701,East,Corporate,Furniture,Office Furnishings,12-1/2 Diameter Round Wall Clock,Small Box,0.49
7015,10/12/2017,Not Specified,42,0.02,Express Air,195.99,4.2,Matt Abelman,Mass,2139,East,Home Office,Technology,Telephones and Communication,T65,Small Box,0.56
7015,10/12/2017,Not Specified,47,0.07,Regular Air,40.98,1.99,Matt Abelman,Mass,2139,East,Home Office,Technology,Computer Peripherals,"Imation Printable White 80 Minute CD-R Spindle, 50/Pack",Small Pack,0.44
7042,1/8/2019,Medium,4,0.07,Delivery Truck,376.13,85.63,Dean Katz,Florida,34997,South,Home Office,Furniture,Tables,Bretford Rectangular Conference Table Tops,Jumbo Box,0.74
7043,1/26/2016,Critical,4,0.06,Regular Air,1.74,4.08,Giulietta Dortch,Georgia,39901,South,Corporate,Furniture,Office Furnishings,"Eldon Regeneration Recycled Desk Accessories, Smoke",Small Pack,0.53
7072,2/4/2019,Critical,29,0.07,Regular Air,8.85,5.6,Maureen Fritzler,Washington,98625,West,Corporate,Office Supplies,Binders and Binder Accessories,GBC Standard Plastic Binding Systems Combs,Small Box,0.36
7075,10/10/2018,Low,15,0.02,Regular Air,15.42,10.68,Shirley Jackson,California,93456,West,Corporate,Office Supplies,Storage & Organization,"Decoflex Hanging Personal Folder File, Blue",Small Box,0.58
7075,10/10/2018,Low,43,0.01,Regular Air,1.86,2.58,Shirley Jackson,California,93456,West,Corporate,Office Supplies,Rubber Bands,"Super Bands, 12/Pack",Wrap Bag,0.82
7077,12/21/2018,High,14,0.04,Regular Air,21.78,5.94,Georgia Rosenberg,Idaho,83201,West,Consumer,Office Supplies,Appliances,Holmes HEPA Air Purifier,Medium Box,0.5
7078,4/11/2017,High,11,0.1,Express Air,3.36,6.27,Ricardo Block,Alabama,36350,South,Corporate,Office Supplies,Binders and Binder Accessories,Cardinal Poly Pocket Divider Pockets for Ring Binders,Small Box,0.4
7078,4/11/2017,High,29,0.02,Express Air,14.98,8.99,Ricardo Block,Alabama,36350,South,Corporate,Furniture,Office Furnishings,"GE 4 Foot Flourescent Tube, 40 Watt",Small Pack,0.39
7078,4/11/2017,High,9,0.01,Regular Air,11.33,6.12,Ricardo Block,Alabama,36350,South,Corporate,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",Medium Box,0.42
7078,4/11/2017,High,16,0.05,Delivery Truck,122.99,70.2,Ricardo Block,Alabama,36350,South,Corporate,Furniture,Chairs & Chairmats,"Global High-Back Leather Tilter, Burgundy",Jumbo Drum,0.74
7079,2/9/2017,Medium,44,0.01,Delivery Truck,280.98,57,Brenda Bowman,Ohio,44197,Central,Small Business,Furniture,Chairs & Chairmats,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,Jumbo Drum,0.78
7079,2/9/2017,Medium,18,0.03,Regular Air,6.48,5.94,Brenda Bowman,Ohio,44197,Central,Small Business,Office Supplies,Paper,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",Small Box,0.37
7105,6/21/2017,Low,17,0.03,Regular Air,4.06,6.89,Brian Moss,Alabama,35751,South,Corporate,Office Supplies,Appliances,Eureka Disposable Bags for Sanitaire® Vibra Groomer I® Upright Vac,Small Box,0.6
7106,5/11/2019,Low,8,0.05,Regular Air,14.27,7.27,Shaun Weien,Mass,2139,East,Home Office,Office Supplies,Binders and Binder Accessories,"GBC Laser Imprintable Binding System Covers, Desert Sand",Small Box,0.38
7106,5/11/2019,Low,31,0.01,Regular Air,159.99,5.5,Shaun Weien,Mass,2139,East,Home Office,Technology,Computer Peripherals,Gyration RF Keyboard,Small Box,0.49
7106,5/11/2019,Low,36,0.01,Regular Air,27.75,19.99,Shaun Weien,Mass,2139,East,Home Office,Office Supplies,Storage & Organization,Fellowes Super Stor/Drawer®,Small Box,0.67
7107,1/4/2019,Not Specified,3,0.02,Regular Air,54.2,11.1,Steve Chapman,North Carolina,27801,South,Corporate,Furniture,Office Furnishings,Eldon Advantage® Foldable Chair Mats for Low Pile Carpets,Medium Box,0.64
7107,1/4/2019,Not Specified,32,0.1,Regular Air,55.29,5.08,Steve Chapman,North Carolina,27801,South,Corporate,Office Supplies,Storage & Organization,Recycled Steel Personal File for Standard File Folders,Small Box,0.59
7107,1/4/2019,Not Specified,3,0.06,Regular Air,37.94,5.08,Steve Chapman,North Carolina,27801,South,Corporate,Office Supplies,Paper,"Snap-A-Way® Black Print Carbonless Ruled Speed Letter, Triplicate",Wrap Bag,0.38
7110,8/7/2018,Low,22,0.02,Regular Air,276.2,24.49,Grant Carroll,Mass,2139,East,Corporate,Furniture,Chairs & Chairmats,SAFCO Arco Folding Chair,Large Box,0.56
7136,3/23/2016,High,17,0.07,Regular Air,39.48,1.99,Lena Cacioppo,Michigan,49642,Central,Home Office,Technology,Computer Peripherals,"80 Minute CD-R Spindle, 100/Pack - Staples",Small Pack,0.54
7136,3/23/2016,High,9,0,Regular Air,4.91,0.5,Lena Cacioppo,Michigan,49642,Central,Home Office,Office Supplies,Labels,Avery 493,Small Box,0.36
7142,7/21/2018,Critical,36,0.06,Regular Air,3.69,0.5,Cari Sayre,Idaho,83877,West,Corporate,Office Supplies,Labels,Avery 501,Small Box,0.38
7169,3/26/2017,Medium,30,0.07,Regular Air,65.99,2.79,Lela Donovan,Mass,5544,East,Corporate,Technology,Telephones and Communication,V8162,Small Box,0.56
7169,3/26/2017,Medium,22,0.05,Regular Air,20.28,14.39,Lela Donovan,Mass,5544,East,Corporate,Furniture,Office Furnishings,"Career Cubicle Clock, 8 1/4"", Black",Small Box,0.47
7171,2/13/2018,Medium,28,0,Regular Air,65.99,8.99,Andy Gerbode,Texas,88595,Central,Consumer,Technology,Telephones and Communication,8260,Small Box,0.58
7171,2/13/2018,Medium,17,0.02,Regular Air,20.99,0.99,Andy Gerbode,Texas,88595,Central,Consumer,Technology,Telephones and Communication,Accessory21,Wrap Bag,0.37
7174,3/11/2019,Not Specified,10,0.06,Regular Air,13.73,8.99,Thomas Thornton,California,96121,West,Consumer,Furniture,Office Furnishings,DAX Wood Document Frame,Small Pack,0.49
7175,2/8/2017,Critical,10,0.05,Delivery Truck,70.98,26.74,Helen Andreada,Colorado,81653,West,Corporate,Furniture,Bookcases,"Hon Metal Bookcases, Black",Jumbo Box,0.6
7203,1/9/2016,High,25,0.03,Regular Air,896.99,19.99,Ruben Dartt,New York,10457,East,Corporate,Office Supplies,Binders and Binder Accessories,GBC DocuBind TL300 Electric Binding System,Small Box,0.38
7239,6/29/2018,Medium,50,0.03,Regular Air,120.33,19.99,Craig Carroll,Idaho,83201,West,Small Business,Office Supplies,Storage & Organization,Iceberg Mobile Mega Data/Printer Cart ®,Small Box,0.59
7267,8/29/2019,High,19,0.07,Regular Air,14.48,6.46,Muhammed Yedwab,New York,14709,East,Consumer,Office Supplies,Binders and Binder Accessories,"GBC White Gloss Covers, Plain Front",Small Box,0.38
7269,9/15/2016,Medium,29,0,Regular Air,65.99,3.99,Muhammed Yedwab,New York,14709,East,Consumer,Technology,Telephones and Communication,StarTAC 7760,Small Box,0.59
7297,9/15/2016,High,7,0.08,Regular Air,45.19,1.99,Debra Catini,Colorado,80728,West,Small Business,Technology,Computer Peripherals,"Verbatim DVD-RAM, 9.4GB, Rewritable, Type 1, DS, DataLife Plus",Small Pack,0.55
7297,9/15/2016,High,26,0.03,Regular Air,33.98,19.99,Debra Catini,Colorado,80728,West,Small Business,Furniture,Office Furnishings,"Linden® 12"" Wall Clock With Oak Frame",Small Box,0.55
7297,9/15/2016,High,4,0.1,Delivery Truck,400.98,76.37,Debra Catini,Colorado,80728,West,Small Business,Furniture,Tables,Bretford CR8500 Series Meeting Room Furniture,Jumbo Box,0.6
7301,12/28/2017,Low,17,0.06,Regular Air,65.99,2.5,Logan Haushalter,Nebraska,68770,Central,Corporate,Technology,Telephones and Communication,6000,Small Box,0.55
7335,5/29/2017,Low,43,0.01,Regular Air,95.99,4.9,Maureen Grace,Ohio,43040,Central,Corporate,Technology,Telephones and Communication,T60,Small Box,0.56
7363,11/9/2017,Medium,24,0.09,Regular Air,37.93,13.99,Sung Shariari,Virginia,24157,South,Corporate,Furniture,Office Furnishings,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",Wrap Bag,0.67
7364,5/9/2016,High,15,0.09,Regular Air,16.98,12.39,Mary Zewe,New Jersey,7024,East,Corporate,Office Supplies,Envelopes,Brown Kraft Recycled Envelopes,Small Box,0.35
7367,6/5/2018,Low,48,0.05,Express Air,5.43,0.95,Raymond Fair,California,93456,West,Small Business,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",Wrap Bag,0.36
7367,6/5/2018,Low,46,0.02,Regular Air,6.48,2.74,Raymond Fair,California,93456,West,Small Business,Technology,Computer Peripherals,"Sony MFD2HD Formatted Diskettes, 10/Pack",Small Pack,0.71
7398,6/2/2016,Not Specified,34,0.07,Regular Air,64.65,35,Craig Carroll,Idaho,83201,West,Corporate,Office Supplies,Storage & Organization,Space Solutions Commercial Steel Shelving,Large Box,0.8
7398,6/2/2016,Not Specified,6,0.04,Regular Air,9.11,2.25,Craig Carroll,Idaho,83201,West,Corporate,Office Supplies,Pens & Art Supplies,Dixon Ticonderoga Core-Lock Colored Pencils,Wrap Bag,0.52
7427,12/16/2019,Not Specified,47,0.09,Regular Air,363.25,19.99,Ricardo Emerson,Arizona,85071,West,Corporate,Office Supplies,Appliances,Hoover WindTunnel™ Plus Canister Vacuum,Small Box,0.57
7427,12/16/2019,Not Specified,9,0.01,Regular Air,18.94,1.49,Ricardo Emerson,Arizona,85071,West,Corporate,Office Supplies,Binders and Binder Accessories,Flexible Leather- Look Classic Collection Ring Binder,Small Box,0.35
7429,5/26/2017,Not Specified,33,0.04,Regular Air,40.48,19.99,Art Foster,Illinois,60001,Central,Home Office,Technology,Computer Peripherals,Keytronic Designer 104- Key Black Keyboard,Small Box,0.77
7429,5/26/2017,Not Specified,6,0.09,Express Air,26.48,6.93,Art Foster,Illinois,60001,Central,Home Office,Furniture,Office Furnishings,DAX Natural Wood-Tone Poster Frame,Small Box,0.49
7430,6/8/2017,Medium,50,0.05,Regular Air,15.67,1.39,Barry Weirich,Maryland,21230,South,Corporate,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2",Small Box,0.38
7431,5/2/2016,Medium,33,0.03,Regular Air,2.23,4.57,Georgia Rosenberg,Idaho,83201,West,Consumer,Furniture,Office Furnishings,Eldon Pizzaz™ Desk Accessories,Small Pack,0.41
7457,9/30/2017,Not Specified,46,0.04,Regular Air,11.55,2.36,Eric Hoffmann,Illinois,62560,Central,Small Business,Office Supplies,Pens & Art Supplies,Newell 309,Wrap Bag,0.55
7457,9/30/2017,Not Specified,36,0.02,Regular Air,60.98,19.99,Eric Hoffmann,Illinois,62560,Central,Small Business,Office Supplies,Envelopes,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",Small Box,0.38
7458,4/5/2019,Critical,46,0.01,Regular Air,10.97,6.5,Karen Carlisle,Florida,34997,South,Corporate,Technology,Computer Peripherals,Micro Innovations 104 Keyboard,Small Box,0.64
7458,4/5/2019,Critical,16,0.05,Regular Air,14.45,7.17,Karen Carlisle,Florida,34997,South,Corporate,Office Supplies,Binders and Binder Accessories,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",Small Box,0.38
7458,4/5/2019,Critical,9,0.06,Regular Air,39.48,1.99,Karen Carlisle,Florida,34997,South,Corporate,Technology,Computer Peripherals,"80 Minute CD-R Spindle, 100/Pack - Staples",Small Pack,0.54
7461,1/13/2016,Low,12,0.05,Delivery Truck,350.99,39,Greg Matthias,Washington,98601,West,Home Office,Furniture,Chairs & Chairmats,Global Leather Executive Chair,Jumbo Drum,0.55
7461,1/13/2016,Low,28,0,Regular Air,8.74,1.39,Greg Matthias,Washington,98601,West,Home Office,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",Small Box,0.38
7461,1/13/2016,Low,44,0.02,Regular Air,1.98,0.7,Greg Matthias,Washington,98601,West,Home Office,Office Supplies,Rubber Bands,"Brites Rubber Bands, 1 1/2 oz. Box",Wrap Bag,0.83
7462,2/20/2018,High,3,0.07,Express Air,22.01,5.53,Lena Radford,Wisconsin,53554,Central,Small Business,Office Supplies,Pens & Art Supplies,Boston 16801 Nautilus™ Battery Pencil Sharpener,Small Pack,0.59
7488,5/4/2019,Critical,9,0.08,Regular Air,2.84,0.93,Chuck Clark,New York,11769,East,Corporate,Office Supplies,Pens & Art Supplies,SANFORD Liquid Accent™ Tank-Style Highlighters,Wrap Bag,0.54
7489,9/30/2017,Critical,38,0.01,Delivery Truck,180.98,23.58,Kimberly Carter,Michigan,49877,Central,Home Office,Furniture,Bookcases,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,Jumbo Box,0.74
7521,2/27/2018,Low,19,0,Express Air,115.99,2.5,Mark Packer,California,91188,West,Small Business,Technology,Telephones and Communication,StarTAC 7797,Small Box,0.55
7527,12/12/2016,Medium,37,0.05,Regular Air,15.68,3.73,Nora Price,New York,14210,East,Small Business,Furniture,Office Furnishings,Artistic Insta-Plaque,Small Pack,0.46
7527,12/12/2016,Medium,42,0.02,Regular Air,195.99,4.2,Nora Price,New York,14210,East,Small Business,Technology,Telephones and Communication,T65,Small Box,0.56
7552,9/11/2019,Critical,49,0.09,Regular Air,12.98,3.14,Chuck Clark,New York,11769,East,Corporate,Office Supplies,"Scissors, Rulers and Trimmers","Acme® 8"" Straight Scissors",Small Pack,0.6
7552,9/11/2019,Critical,47,0.02,Regular Air,28.15,6.17,Chuck Clark,New York,11769,East,Corporate,Office Supplies,Pens & Art Supplies,"Boston Model 1800 Electric Pencil Sharpener, Gray",Small Pack,0.55
7553,5/7/2017,Medium,12,0.07,Regular Air,92.23,39.61,Tony Sayre,New York,501,East,Home Office,Furniture,Office Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",Medium Box,0.67
7553,5/7/2017,Medium,3,0.04,Regular Air,4.28,6.72,Tony Sayre,New York,501,East,Home Office,Office Supplies,Paper,Xerox 1927,Small Box,0.4
7559,10/12/2017,Critical,39,0.04,Regular Air,20.95,5.99,Patrick Ryan,North Carolina,28909,South,Corporate,Technology,Computer Peripherals,"Fellowes Basic 104-Key Keyboard, Platinum",Small Box,0.65
7559,10/12/2017,Critical,9,0.05,Regular Air,4.48,49,Patrick Ryan,North Carolina,28909,South,Corporate,Office Supplies,Appliances,Hoover Portapower™ Portable Vacuum,Large Box,0.6
7585,5/19/2018,High,34,0,Regular Air,20.99,1.25,Darren Koutras,New York,14709,East,Consumer,Technology,Telephones and Communication,Accessory29,Small Pack,0.83
7619,10/8/2017,Not Specified,8,0.02,Regular Air,17.48,1.99,Sally Hughsby,Maryland,21230,South,Consumer,Technology,Computer Peripherals,"Maxell Pro 80 Minute CD-R, 10/Pack",Small Pack,0.45
7623,10/29/2016,Critical,32,0.1,Regular Air,104.85,4.65,Sheri Gordon,Nebraska,68155,Central,Corporate,Office Supplies,Paper,Xerox 1941,Small Box,0.37
7623,10/29/2016,Critical,37,0.06,Regular Air,49.99,19.99,Sheri Gordon,Nebraska,68155,Central,Corporate,Technology,Computer Peripherals,US Robotics 56K V.92 Internal PCI Faxmodem,Small Box,0.45
7623,10/29/2016,Critical,18,0.03,Regular Air,300.65,24.49,Sheri Gordon,Nebraska,68155,Central,Corporate,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,Large Box,0.52
7653,2/27/2019,Medium,32,0.1,Regular Air,48.04,5.09,Jill Stevenson,Illinois,62560,Central,Consumer,Office Supplies,Paper,Xerox 1910,Small Box,0.37
7654,2/11/2017,High,3,0.06,Regular Air,4.13,6.89,Resi Polking,South Carolina,29808,South,Small Business,Office Supplies,Labels,"Avery 05222 Permanent Self-Adhesive File Folder Labels for Typewriters, on Rolls, White, 250/Roll",Small Box,0.39
7680,4/8/2018,Not Specified,32,0.04,Regular Air,35.44,19.99,Jim Karlsson,Nebraska,68016,Central,Small Business,Office Supplies,Paper,Xerox 1880,Small Box,0.38
7719,3/22/2016,Low,37,0.02,Regular Air,13.48,4.51,Tony Sayre,New York,501,East,Home Office,Office Supplies,Storage & Organization,"Tenex Personal Project File with Scoop Front Design, Black",Small Box,0.59
7744,11/18/2016,Low,26,0.07,Regular Air,172.99,19.99,Kean Nguyen,Maryland,21794,South,Corporate,Office Supplies,Binders and Binder Accessories,Ibico EB-19 Dual Function Manual Binding System,Small Box,0.39
7744,11/18/2016,Low,1,0.09,Regular Air,7.64,1.39,Kean Nguyen,Maryland,21794,South,Corporate,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",Small Box,0.36
7746,12/5/2017,Medium,1,0.06,Regular Air,19.98,8.68,Roger Demir,Idaho,83643,West,Consumer,Office Supplies,Paper,Southworth 25% Cotton Premium Laser Paper and Envelopes,Small Box,0.37
7751,12/24/2019,Not Specified,45,0.01,Delivery Truck,95.98,58.2,Ann Blume,Maryland,21794,South,Corporate,Furniture,Chairs & Chairmats,Global Deluxe Office Fabric Chairs,Jumbo Drum,0.58
7776,3/15/2016,Medium,6,0.02,Delivery Truck,179.29,29.21,Michelle Moray,Virginia,23970,South,Corporate,Furniture,Tables,"Bevis Round Conference Table Top, X-Base",Jumbo Box,0.76
7776,3/15/2016,Medium,36,0.07,Delivery Truck,200.98,23.76,Michelle Moray,Virginia,23970,South,Corporate,Furniture,Chairs & Chairmats,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",Jumbo Drum,0.58
7782,7/3/2016,Critical,20,0.07,Express Air,60.97,4.5,Maxwell Schwartz,New Mexico,87011,West,Corporate,Office Supplies,Appliances,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,Small Box,0.56
7783,1/12/2019,Medium,3,0.03,Regular Air,8.85,5.6,Evan Bailliet,Illinois,62924,Central,Corporate,Office Supplies,Binders and Binder Accessories,GBC Standard Plastic Binding Systems Combs,Small Box,0.36
7812,4/20/2018,Low,12,0.09,Delivery Truck,320.64,29.2,Karl Brown,California,93456,West,Corporate,Furniture,Tables,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",Jumbo Box,0.66
7812,4/20/2018,Low,17,0.04,Regular Air,27.42,19.46,Karl Brown,California,93456,West,Corporate,Furniture,Office Furnishings,Howard Miller Distant Time Traveler Alarm Clock,Small Box,0.44
7815,1/23/2016,Critical,6,0.09,Regular Air,32.98,5.5,Amy Hunt,Texas,73301,Central,Home Office,Technology,Computer Peripherals,PC Concepts 116 Key Quantum 3000 Keyboard,Small Box,0.75
7840,1/8/2018,Low,34,0.1,Regular Air,4.89,4.93,Peter Buhler,Texas,77474,Central,Consumer,Technology,Computer Peripherals,"Maxell 3.5"" DS/HD IBM-Formatted Diskettes, 10/Pack",Small Pack,0.66
7841,5/21/2019,Not Specified,17,0.01,Regular Air,10.06,2.06,Darren Budd,Texas,73301,Central,Consumer,Office Supplies,Paper,Riverleaf Stik-Withit® Designer Note Cubes®,Wrap Bag,0.39
7841,5/21/2019,Not Specified,21,0.07,Regular Air,49.34,10.25,Darren Budd,Texas,73301,Central,Consumer,Furniture,Office Furnishings,Electrix Fluorescent Magnifier Lamps & Weighted Base,Large Box,0.57
7845,12/14/2016,Critical,22,0.06,Express Air,4.91,5.68,Todd Boyes,Colorado,80746,West,Small Business,Office Supplies,Binders and Binder Accessories,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",Small Box,0.36
7845,12/14/2016,Critical,45,0.07,Express Air,48.94,5.86,Todd Boyes,Colorado,80746,West,Small Business,Office Supplies,Paper,Xerox 1916,Small Box,0.35
7846,6/25/2018,Low,12,0.05,Regular Air,1.76,4.86,Dave Hallsten,Texas,78702,Central,Corporate,Furniture,Office Furnishings,Regeneration Desk Collection,Small Box,0.41
7846,6/25/2018,Low,20,0.1,Regular Air,2.08,1.49,Dave Hallsten,Texas,78702,Central,Corporate,Office Supplies,Binders and Binder Accessories,Economy Binders,Small Box,0.36
7846,6/25/2018,Low,47,0.09,Regular Air,67.28,19.99,Dave Hallsten,Texas,78702,Central,Corporate,Office Supplies,Binders and Binder Accessories,Catalog Binders with Expanding Posts,Small Box,0.4
7846,6/25/2018,Low,20,0.01,Regular Air,26.31,5.89,Dave Hallsten,Texas,78702,Central,Corporate,Technology,Computer Peripherals,"Micro Innovations Micro 3000 Keyboard, Black",Small Box,0.75
7878,5/1/2018,Critical,41,0.06,Regular Air,8.57,3.44,Meg O'Connel,New Jersey,7514,East,Corporate,Furniture,Office Furnishings,"DAX Cubicle Frames, 8-1/2 x 11",Small Pack,0.49
